chembl_id_ligand,smiles,activity_type
CHEMBL331650,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccccc1C,Active
CHEMBL1271944,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(OCc2ccccc2)cc1,Active
CHEMBL3770489,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)c(Cl)c1,Active
CHEMBL1823539,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)cc1,Active
CHEMBL3770019,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1,Active
CHEMBL3769586,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@H]1c1ccc(Cl)c(Cl)c1,Active
CHEMBL288149,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,Active
CHEMBL3707394,CC(=O)N[C@H]1CC(=O)N(c2ccc(OCc3cccc(F)c3)cc2)C1,Active
CHEMBL3121862,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,Active
CHEMBL439811,CC(=O)Nc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,Active
CHEMBL3736142,CC(=O)Oc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,Active
CHEMBL3735572,CC(=O)Oc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,Active
CHEMBL3735254,CC(=O)Oc1ccccc1-c1cc2cc(C)ccc2oc1=O,Active
CHEMBL2062877,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,Active
CHEMBL2062876,CC(=O)c1cc(OCc2cccc(Br)c2)ccc1O,Active
CHEMBL1830797,CC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Active
CHEMBL1830796,CC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O,Active
CHEMBL339565,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,Active
CHEMBL4746352,CC(=O)c1ccc(-c2cnc3c4cccnc4nn3c2)cc1,Active
CHEMBL2313277,CC(=O)c1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,Active
CHEMBL4066052,CC(=O)c1ccc(OCCCN2CCCC2)cc1O,Active
CHEMBL3770510,CC(=O)c1ccc(OCc2cc(F)c(F)c(F)c2)cc1,Active
CHEMBL3769644,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1,Active
