molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL95,IC50,=,0.2,uM,200.0
CHEMBL3233826,IC50,=,1.07,nM,1.07
CHEMBL3233827,IC50,=,1.52,nM,1.52
CHEMBL3233828,IC50,=,3.18,nM,3.18
CHEMBL3233829,IC50,=,4.36,nM,4.36
CHEMBL3233830,IC50,=,3.6,nM,3.6
CHEMBL3233831,IC50,=,2930.0,nM,2930.0
CHEMBL3233832,IC50,=,2.39,nM,2.39
CHEMBL3234038,IC50,=,7.61,nM,7.61
CHEMBL3234039,IC50,=,17.4,nM,17.4
CHEMBL3234040,IC50,=,18.2,nM,18.2
CHEMBL418068,IC50,>,10000.0,nM,10000.0
CHEMBL536047,IC50,=,1.07,nM,1.07
CHEMBL2011499,IC50,=,321.0,nM,321.0
CHEMBL2007996,IC50,=,0.74,nM,0.74
CHEMBL3233934,IC50,=,0.23,uM,230.0
CHEMBL3233935,IC50,=,0.98,uM,980.0
CHEMBL3261984,IC50,=,2.53,mM,2530000.0
CHEMBL3261985,IC50,=,1.07,mM,1070000.0
CHEMBL3261986,IC50,=,1.06,mM,1060000.0
CHEMBL3261987,IC50,=,1.79,mM,1790000.0
CHEMBL3261988,IC50,=,1.43,mM,1430000.0
CHEMBL3261989,IC50,=,0.93,mM,930000.0
CHEMBL3261990,IC50,=,1.7,mM,1700000.0
CHEMBL3261991,IC50,=,1.67,mM,1670000.0
CHEMBL3261992,IC50,=,2.1,mM,2100000.0
CHEMBL748,IC50,=,1.19,mM,1190000.0
CHEMBL291233,IC50,=,0.87,mM,870000.0
CHEMBL3262658,IC50,=,4.99,uM,4990.0
CHEMBL3262661,IC50,=,7.13,uM,7130.0
CHEMBL3262662,IC50,=,3.46,uM,3460.0
CHEMBL3262663,IC50,=,3.85,uM,3850.0
CHEMBL3262664,IC50,=,4.5,uM,4500.0
CHEMBL3262665,IC50,=,2.2,uM,2200.0
CHEMBL3262666,IC50,=,2.14,uM,2140.0
CHEMBL3262667,IC50,=,2.98,uM,2980.0
CHEMBL3262668,IC50,=,9.59,uM,9590.0
CHEMBL3262669,IC50,=,35.48,uM,35480.0
CHEMBL3262670,IC50,=,39.63,uM,39630.0
CHEMBL3262671,IC50,=,16.33,uM,16329.999999999998
CHEMBL3262672,IC50,=,5.59,uM,5590.0
CHEMBL3262673,IC50,=,9.33,uM,9330.0
CHEMBL510363,IC50,>,100.0,uM,100000.0
CHEMBL3263725,IC50,=,4.2,uM,4200.0
CHEMBL3263724,IC50,=,1.9,uM,1900.0
CHEMBL3263726,IC50,=,6.1,uM,6100.0
CHEMBL3263727,IC50,=,4.1,uM,4100.0
CHEMBL3263728,IC50,=,2.5,uM,2500.0
CHEMBL3263729,IC50,=,3.8,uM,3800.0
CHEMBL3263730,IC50,=,2.6,uM,2600.0
CHEMBL3263731,IC50,=,5.1,uM,5100.0
CHEMBL3263732,IC50,=,5.6,uM,5600.0
CHEMBL3263733,IC50,=,2.1,uM,2100.0
CHEMBL3263734,IC50,=,4.7,uM,4700.0
CHEMBL3263735,IC50,=,5.4,uM,5400.0
CHEMBL3263736,IC50,=,3.8,uM,3800.0
CHEMBL3263737,IC50,=,6.8,uM,6800.0
CHEMBL95,IC50,=,0.23,uM,230.0
CHEMBL3289924,IC50,=,12.43,uM,12430.0
CHEMBL3289925,IC50,=,41.22,uM,41220.0
CHEMBL3289926,IC50,=,0.92,uM,920.0
CHEMBL3289927,IC50,=,0.042,uM,42.0
CHEMBL3289928,IC50,=,27.54,uM,27540.0
CHEMBL3289929,IC50,=,55.34,uM,55340.0
CHEMBL3289930,IC50,=,76.64,uM,76640.0
CHEMBL3289931,IC50,>,100.0,uM,100000.0
CHEMBL3289932,IC50,>,100.0,uM,100000.0
CHEMBL3289933,IC50,=,76.93,uM,76930.0
CHEMBL3289934,IC50,=,45.29,uM,45290.0
CHEMBL3289935,IC50,=,1.54,uM,1540.0
CHEMBL3289936,IC50,=,0.88,uM,880.0
CHEMBL3289937,IC50,=,0.057,uM,57.0
CHEMBL3289938,IC50,>,100.0,uM,100000.0
CHEMBL3289939,IC50,>,100.0,uM,100000.0
CHEMBL3289940,IC50,>,100.0,uM,100000.0
CHEMBL3289941,IC50,>,100.0,uM,100000.0
CHEMBL3289942,IC50,=,79.31,uM,79310.0
CHEMBL3289943,IC50,=,39.44,uM,39440.0
CHEMBL3290187,IC50,>,100.0,uM,100000.0
CHEMBL3290188,IC50,>,100.0,uM,100000.0
CHEMBL3290189,IC50,=,9.52,uM,9520.0
CHEMBL3290190,IC50,=,2.78,uM,2780.0
CHEMBL3290191,IC50,>,100.0,uM,100000.0
CHEMBL3290192,IC50,>,100.0,uM,100000.0
CHEMBL3290193,IC50,=,66.43,uM,66430.0
CHEMBL3290194,IC50,>,100.0,uM,100000.0
CHEMBL3290195,IC50,>,100.0,uM,100000.0
CHEMBL3290196,IC50,>,100.0,uM,100000.0
CHEMBL502,IC50,=,0.062,uM,62.0
CHEMBL291233,IC50,=,2.21,mM,2210000.0
CHEMBL385181,IC50,=,1.36,mM,1360000.0
CHEMBL32778,IC50,=,2.57,mM,2570000.0
CHEMBL2181432,IC50,=,0.89,mM,890000.0
CHEMBL3360486,IC50,=,0.93,mM,930000.0
CHEMBL3360487,IC50,=,0.87,mM,870000.0
CHEMBL3353039,IC50,=,192.0,nM,192.0
CHEMBL3353040,IC50,=,72.5,nM,72.5
CHEMBL3353041,IC50,=,17.5,nM,17.5
CHEMBL3353042,IC50,=,431.0,nM,431.0
CHEMBL140476,IC50,=,0.61,nM,0.61
CHEMBL3353566,IC50,=,63.0,uM,63000.0
CHEMBL3353567,IC50,=,53.0,uM,53000.0
CHEMBL3353568,IC50,=,68.0,uM,68000.0
CHEMBL1678,IC50,=,0.02,uM,20.0
CHEMBL3361270,IC50,=,160.0,nM,160.0
CHEMBL659,IC50,=,2.0,uM,2000.0
CHEMBL3323068,IC50,=,12.1,uM,12100.0
CHEMBL3323065,IC50,=,820.0,nM,820.0
CHEMBL3323062,IC50,=,1.5,uM,1500.0
CHEMBL3323059,IC50,=,225.0,nM,225.0
CHEMBL3323056,IC50,=,1.2,uM,1200.0
CHEMBL3323053,IC50,=,1.1,uM,1100.0
CHEMBL3323051,IC50,=,56.5,uM,56500.0
CHEMBL3323049,IC50,=,4.2,uM,4200.0
CHEMBL3323046,IC50,=,535.0,nM,535.0
CHEMBL3323043,IC50,=,669.0,nM,669.0
CHEMBL3323042,IC50,=,216.0,nM,216.0
CHEMBL3323039,IC50,=,200.0,nM,200.0
CHEMBL3323036,IC50,=,142.0,nM,142.0
CHEMBL95,IC50,=,71.5,nM,71.5
CHEMBL3323035,IC50,=,33.9,nM,33.9
CHEMBL3322157,IC50,=,0.104,uM,104.0
CHEMBL3322140,IC50,=,0.233,uM,233.0
CHEMBL3322141,IC50,=,0.0263,uM,26.3
CHEMBL3322142,IC50,=,0.0942,uM,94.2
CHEMBL1256415,IC50,=,15.0,uM,15000.0
CHEMBL3322158,IC50,=,2.91,uM,2910.0
CHEMBL3322159,IC50,=,0.277,uM,277.0
CHEMBL3322160,IC50,=,0.0154,uM,15.4
CHEMBL3322161,IC50,=,8.17,uM,8170.0
CHEMBL3322162,IC50,=,15.7,uM,15700.0
CHEMBL95,IC50,=,0.5,uM,500.0
CHEMBL3322155,IC50,=,0.58,uM,580.0
CHEMBL3322156,IC50,=,0.398,uM,398.0
CHEMBL3313966,IC50,=,2.3,nM,2.3
CHEMBL1134,IC50,=,1.0,uM,1000.0
CHEMBL3122167,IC50,=,65.0,nM,65.0
CHEMBL1196204,IC50,=,19.3,nM,19.3
CHEMBL292314,IC50,=,5.9,nM,5.9
CHEMBL3322231,IC50,=,2.06,nM,2.06
CHEMBL3322234,IC50,=,14.2,nM,14.2
CHEMBL3322233,IC50,=,14.2,nM,14.2
CHEMBL3322232,IC50,=,0.006,nM,0.006
CHEMBL278020,IC50,=,2.4,uM,2400.0
CHEMBL3310703,IC50,=,2.5,uM,2500.0
CHEMBL3360758,IC50,=,6.3,uM,6300.0
CHEMBL3310705,IC50,=,12.0,uM,12000.0
CHEMBL3310704,IC50,=,14.35,uM,14350.0
CHEMBL3360757,IC50,=,35.12,uM,35120.0
CHEMBL3310706,IC50,=,46.76,uM,46760.0
CHEMBL3310697,IC50,=,65.32,uM,65319.99999999999
CHEMBL3310699,IC50,=,75.35,uM,75350.0
CHEMBL3318018,IC50,=,0.055,uM,55.0
CHEMBL3318017,IC50,=,0.034,uM,34.0
CHEMBL659,IC50,=,2.67,uM,2670.0
CHEMBL95,IC50,=,0.3,uM,300.0
CHEMBL2391486,IC50,=,0.092,uM,92.0
CHEMBL276473,IC50,>,500.0,uM,500000.0
CHEMBL2158994,IC50,=,4.68,uM,4680.0
CHEMBL3338991,IC50,=,10.47,uM,10470.0
CHEMBL3338992,IC50,=,8.95,uM,8950.0
CHEMBL3338993,IC50,=,13.07,uM,13070.0
CHEMBL3338994,IC50,=,14.24,uM,14240.0
CHEMBL3337471,IC50,=,7.63,uM,7630.0
CHEMBL3338995,IC50,=,22.51,uM,22510.0
CHEMBL3338996,IC50,=,23.21,uM,23210.0
CHEMBL3338997,IC50,=,34.14,uM,34140.0
CHEMBL3338998,IC50,=,50.44,uM,50440.0
CHEMBL3338999,IC50,=,64.55,uM,64550.0
CHEMBL3339000,IC50,=,24.63,uM,24630.0
CHEMBL3339001,IC50,=,5.91,uM,5910.0
CHEMBL3339002,IC50,=,29.48,uM,29480.0
CHEMBL3339003,IC50,=,44.05,uM,44050.0
CHEMBL3339004,IC50,=,252.96,uM,252960.0
CHEMBL3339005,IC50,=,151.83,uM,151830.0
CHEMBL3339006,IC50,=,21.94,uM,21940.0
CHEMBL3339007,IC50,=,76.87,uM,76870.0
CHEMBL3339008,IC50,=,162.59,uM,162590.0
CHEMBL636,IC50,=,10.54,uM,10540.0
CHEMBL140476,IC50,=,0.7,nM,0.7
CHEMBL3355581,IC50,=,21.1,nM,21.1
CHEMBL3355580,IC50,=,18.3,nM,18.3
CHEMBL3355579,IC50,=,6.7,nM,6.7
CHEMBL659,IC50,=,0.7,uM,700.0
CHEMBL502,IC50,=,0.008,uM,8.0
CHEMBL151763,IC50,=,35.2,uM,35200.0
CHEMBL3335072,IC50,=,21.3,uM,21300.0
CHEMBL3335071,IC50,=,8.2,uM,8200.0
CHEMBL3335070,IC50,=,27.4,uM,27400.0
CHEMBL3334506,IC50,=,14.2,uM,14200.0
CHEMBL3335069,IC50,=,8.3,uM,8300.0
CHEMBL3335068,IC50,=,1.1,uM,1100.0
CHEMBL3335067,IC50,=,18.0,uM,18000.0
CHEMBL3335066,IC50,=,0.8,uM,800.0
CHEMBL3335065,IC50,=,18.5,uM,18500.0
CHEMBL3335064,IC50,=,4.1,uM,4100.0
CHEMBL3335063,IC50,=,20.9,uM,20900.0
CHEMBL3335062,IC50,=,8.5,uM,8500.0
CHEMBL3335061,IC50,=,11.4,uM,11400.0
CHEMBL3335060,IC50,=,0.9,uM,900.0
CHEMBL3335059,IC50,=,29.3,uM,29300.0
CHEMBL3335058,IC50,=,20.0,uM,20000.0
CHEMBL3335057,IC50,=,18.4,uM,18400.0
CHEMBL3335056,IC50,=,6.7,uM,6700.0
CHEMBL3335055,IC50,=,8.7,uM,8700.0
CHEMBL3335054,IC50,=,6.4,uM,6400.0
CHEMBL3335053,IC50,=,13.7,uM,13700.0
CHEMBL3335052,IC50,=,9.2,uM,9200.0
CHEMBL3335051,IC50,=,1.7,uM,1700.0
CHEMBL3335050,IC50,=,1.0,uM,1000.0
CHEMBL3335049,IC50,=,6.2,uM,6200.0
CHEMBL3335048,IC50,=,0.9,uM,900.0
CHEMBL3335047,IC50,=,4.9,uM,4900.0
CHEMBL3335046,IC50,=,4.3,uM,4300.0
CHEMBL3335032,IC50,=,2.7,uM,2700.0
CHEMBL3335031,IC50,=,2.1,uM,2100.0
CHEMBL3335030,IC50,=,7.3,uM,7300.0
CHEMBL3335029,IC50,=,1.3,uM,1300.0
CHEMBL3335028,IC50,=,37.2,uM,37200.0
CHEMBL3335027,IC50,=,8.1,uM,8100.0
CHEMBL3335026,IC50,=,6.0,uM,6000.0
CHEMBL3335025,IC50,=,2.8,uM,2800.0
CHEMBL3335024,IC50,>,40.0,uM,40000.0
CHEMBL3335023,IC50,=,39.7,uM,39700.0
CHEMBL3335022,IC50,=,33.1,uM,33100.0
CHEMBL3335021,IC50,=,18.9,uM,18900.0
CHEMBL3335020,IC50,=,15.1,uM,15100.0
CHEMBL3335019,IC50,=,2.8,uM,2800.0
CHEMBL3335018,IC50,=,7.9,uM,7900.0
CHEMBL3335017,IC50,=,10.9,uM,10900.0
CHEMBL3343705,IC50,=,285.1,nM,285.1
CHEMBL3343708,IC50,=,536.4,nM,536.4
CHEMBL3343711,IC50,=,301.1,nM,301.1
CHEMBL3343712,IC50,=,426.0,nM,426.0
CHEMBL3343713,IC50,=,390.2,nM,390.2
CHEMBL3343714,IC50,=,954.2,nM,954.2
CHEMBL502,IC50,=,11.7,nM,11.7
CHEMBL95,IC50,=,285.0,nM,285.0
CHEMBL3355594,IC50,=,12.11,uM,12110.0
CHEMBL3338389,IC50,=,0.06,uM,60.0
CHEMBL3338388,IC50,=,0.11,uM,110.0
CHEMBL3338387,IC50,=,2.17,uM,2170.0
CHEMBL3338386,IC50,=,0.99,uM,990.0
CHEMBL1255901,IC50,=,0.54,nM,0.54
CHEMBL3343884,IC50,=,325.0,nM,325.0
CHEMBL3343885,IC50,=,92.6,nM,92.6
CHEMBL3343920,IC50,=,153.0,nM,153.0
CHEMBL3343922,IC50,=,91.8,nM,91.8
CHEMBL3343882,IC50,=,98.2,nM,98.2
CHEMBL3343923,IC50,=,159.0,nM,159.0
CHEMBL3343924,IC50,=,306.0,nM,306.0
CHEMBL3343925,IC50,=,149.0,nM,149.0
CHEMBL3343926,IC50,=,187.0,nM,187.0
CHEMBL3343927,IC50,=,63.2,nM,63.2
CHEMBL3343928,IC50,=,526.0,nM,526.0
CHEMBL3343929,IC50,=,203.0,nM,203.0
CHEMBL3343930,IC50,=,116.0,nM,116.0
CHEMBL3343931,IC50,=,96.3,nM,96.3
CHEMBL3343932,IC50,=,153.0,nM,153.0
CHEMBL95,IC50,=,467.0,nM,467.0
CHEMBL95,IC50,=,190.0,nM,190.0
CHEMBL129837,IC50,=,750.0,nM,750.0
CHEMBL636,IC50,=,3030.0,nM,3030.0
CHEMBL1206,IC50,=,260.0,nM,260.0
CHEMBL3356528,IC50,=,2530.0,nM,2530.0
CHEMBL3356529,IC50,=,6150.0,nM,6150.0
CHEMBL3356530,IC50,=,14.3,nM,14.3
CHEMBL3356531,IC50,=,53.7,nM,53.7
CHEMBL3356532,IC50,=,1.93,nM,1.93
CHEMBL3356533,IC50,=,5.4,nM,5.4
CHEMBL3356534,IC50,=,24.7,nM,24.7
CHEMBL3356535,IC50,=,103.0,nM,103.0
CHEMBL3356536,IC50,=,0.72,nM,0.72
CHEMBL3356537,IC50,=,9.24,nM,9.24
CHEMBL3356538,IC50,=,651.0,nM,651.0
CHEMBL3356539,IC50,=,348.0,nM,348.0
CHEMBL3356540,IC50,=,1370.0,nM,1370.0
CHEMBL3356950,IC50,=,809.0,nM,809.0
CHEMBL3356951,IC50,=,3.21,nM,3.21
CHEMBL3356952,IC50,=,8.94,nM,8.94
CHEMBL3356953,IC50,=,96.1,nM,96.1
CHEMBL3356954,IC50,=,38.0,nM,38.0
CHEMBL95,IC50,=,500.0,nM,500.0
CHEMBL292314,IC50,=,7.18,nM,7.18
CHEMBL1256415,IC50,=,10500.0,nM,10500.0
CHEMBL231160,IC50,=,1.55,nM,1.55
CHEMBL3393675,IC50,=,46.0,uM,46000.0
CHEMBL3393674,IC50,=,22.0,uM,22000.0
CHEMBL3393673,IC50,=,60.0,uM,60000.0
CHEMBL95,IC50,=,0.484,uM,484.0
CHEMBL3403878,IC50,=,32.5,nM,32.5
CHEMBL3403877,IC50,=,17.3,nM,17.3
CHEMBL3400187,IC50,=,21.6,nM,21.6
CHEMBL3403874,IC50,=,6.9,nM,6.9
CHEMBL292314,IC50,=,13.6,nM,13.6
CHEMBL3402707,IC50,=,0.361,uM,361.0
CHEMBL3402708,IC50,=,1.831,uM,1831.0
CHEMBL3402709,IC50,=,0.997,uM,997.0
CHEMBL3402710,IC50,=,0.86,uM,860.0
CHEMBL3402712,IC50,=,0.525,uM,525.0
CHEMBL3402713,IC50,=,1.992,uM,1992.0
CHEMBL3402714,IC50,=,0.625,uM,625.0
CHEMBL3402715,IC50,=,0.644,uM,644.0
CHEMBL3402717,IC50,=,0.537,uM,537.0
CHEMBL3402718,IC50,=,1.189,uM,1189.0
CHEMBL3402719,IC50,=,1.303,uM,1303.0
CHEMBL3402720,IC50,=,1.044,uM,1044.0
CHEMBL502,IC50,=,0.006,uM,6.0
CHEMBL95,IC50,=,0.131,uM,131.0
CHEMBL502,IC50,=,0.016,uM,16.0
CHEMBL1929421,IC50,=,3.4,uM,3400.0
CHEMBL3407587,IC50,=,13.6,uM,13600.0
CHEMBL3407586,IC50,=,9.6,uM,9600.0
CHEMBL3407585,IC50,=,4.6,uM,4600.0
CHEMBL3407584,IC50,=,4.9,uM,4900.0
CHEMBL3407583,IC50,=,15.4,uM,15400.0
CHEMBL3407582,IC50,=,8.4,uM,8400.0
CHEMBL3407581,IC50,=,2.8,uM,2800.0
CHEMBL3407591,IC50,=,0.52,uM,520.0
CHEMBL95,IC50,=,435.1,nM,435.1
CHEMBL3410957,IC50,=,453.3,nM,453.3
CHEMBL3410956,IC50,=,226.5,nM,226.5
CHEMBL3410955,IC50,=,143.7,nM,143.7
CHEMBL3410954,IC50,=,23.5,nM,23.5
CHEMBL3410953,IC50,=,215.3,nM,215.3
CHEMBL3410952,IC50,=,535.0,nM,535.0
CHEMBL3410951,IC50,=,283.8,nM,283.8
CHEMBL3417009,IC50,=,16.0,nM,16.0
CHEMBL502,IC50,=,6.0,nM,6.0
CHEMBL85251,IC50,=,403.0,nM,403.0
CHEMBL3414597,IC50,=,937.0,nM,937.0
CHEMBL3416995,IC50,=,577.0,nM,577.0
CHEMBL3416996,IC50,=,69.0,nM,69.0
CHEMBL3416997,IC50,=,57.0,nM,57.0
CHEMBL3416998,IC50,=,118.0,nM,118.0
CHEMBL3416999,IC50,=,222.0,nM,222.0
CHEMBL3417000,IC50,=,321.0,nM,321.0
CHEMBL3417001,IC50,=,8.5,nM,8.5
CHEMBL3417002,IC50,=,45.0,nM,45.0
CHEMBL3417003,IC50,=,121.0,nM,121.0
CHEMBL3417004,IC50,=,24.0,nM,24.0
CHEMBL3417006,IC50,=,1030.0,nM,1030.0
CHEMBL3417008,IC50,=,2720.0,nM,2720.0
CHEMBL3415643,IC50,=,0.27,uM,270.0
CHEMBL3415558,IC50,=,0.202,uM,202.0
CHEMBL3415559,IC50,=,2.105,uM,2105.0
CHEMBL3415560,IC50,=,0.303,uM,303.0
CHEMBL3415561,IC50,=,0.496,uM,496.0
CHEMBL3415563,IC50,=,0.168,uM,168.0
CHEMBL3415564,IC50,=,0.941,uM,941.0
CHEMBL3415565,IC50,=,0.329,uM,329.0
CHEMBL3415566,IC50,=,0.545,uM,545.0
CHEMBL3415568,IC50,=,0.268,uM,268.0
CHEMBL3415569,IC50,=,3.167,uM,3167.0
CHEMBL3415570,IC50,=,0.437,uM,437.0
CHEMBL3415573,IC50,=,0.258,uM,258.0
CHEMBL3415574,IC50,=,1.596,uM,1596.0
CHEMBL3415575,IC50,=,0.381,uM,381.0
CHEMBL3415576,IC50,=,0.578,uM,578.0
CHEMBL3415578,IC50,=,0.16,uM,160.0
CHEMBL3415579,IC50,=,2.008,uM,2008.0
CHEMBL3415580,IC50,=,0.651,uM,651.0
CHEMBL3415581,IC50,=,0.686,uM,686.0
CHEMBL502,IC50,=,0.006,uM,6.0
CHEMBL95,IC50,=,0.131,uM,131.0
CHEMBL3417300,IC50,=,16.11,nM,16.11
CHEMBL3417299,IC50,=,24.37,nM,24.37
CHEMBL95,IC50,=,420.32,nM,420.32
CHEMBL3577505,IC50,=,0.2,uM,200.0
CHEMBL3577508,IC50,=,0.95,uM,950.0
CHEMBL3577509,IC50,=,1.36,uM,1360.0
CHEMBL3577510,IC50,=,0.5,uM,500.0
CHEMBL3577511,IC50,=,0.08,uM,80.0
CHEMBL3577517,IC50,=,0.43,uM,430.0
CHEMBL3577520,IC50,=,0.9,uM,900.0
CHEMBL3577522,IC50,=,0.25,uM,250.0
CHEMBL3577524,IC50,=,2.0,uM,2000.0
CHEMBL502,IC50,=,0.012,uM,12.0
CHEMBL3359895,IC50,=,0.018,uM,18.0
CHEMBL3582200,IC50,=,4.77,uM,4770.0
CHEMBL3582201,IC50,=,0.333,uM,333.0
CHEMBL3582202,IC50,=,0.135,uM,135.0
CHEMBL3582203,IC50,=,4.1,uM,4100.0
CHEMBL3582204,IC50,=,3.33,uM,3330.0
CHEMBL3582205,IC50,=,0.011,uM,11.0
CHEMBL3582206,IC50,=,0.507,uM,507.0
CHEMBL3582207,IC50,=,0.378,uM,378.0
CHEMBL3582208,IC50,=,0.708,uM,708.0
CHEMBL3582209,IC50,=,0.89,uM,890.0
CHEMBL3582210,IC50,=,2.69,uM,2690.0
CHEMBL3582211,IC50,=,13.3,uM,13300.0
CHEMBL3582212,IC50,=,2.42,uM,2420.0
CHEMBL3582213,IC50,=,0.187,uM,187.0
CHEMBL3582214,IC50,=,0.018,uM,18.0
CHEMBL3582215,IC50,=,0.16,uM,160.0
CHEMBL3582216,IC50,=,0.259,uM,259.0
CHEMBL3582218,IC50,=,0.217,uM,217.0
CHEMBL3582223,IC50,=,0.323,uM,323.0
CHEMBL3582224,IC50,=,0.496,uM,496.0
CHEMBL3582225,IC50,=,0.45,uM,450.0
CHEMBL3582226,IC50,=,0.659,uM,659.0
CHEMBL3582227,IC50,=,0.874,uM,874.0
CHEMBL3582228,IC50,=,0.493,uM,493.0
CHEMBL3582229,IC50,=,0.777,uM,777.0
CHEMBL3582230,IC50,=,1.213,uM,1213.0
CHEMBL3582231,IC50,=,1.037,uM,1037.0
CHEMBL3582232,IC50,=,0.266,uM,266.0
CHEMBL3581580,IC50,=,9.8,uM,9800.0
CHEMBL3581576,IC50,=,26.4,uM,26400.0
CHEMBL3581573,IC50,=,25.4,uM,25400.0
CHEMBL3581572,IC50,=,37.2,uM,37200.0
CHEMBL3585374,IC50,=,0.19,uM,190.0
CHEMBL3585375,IC50,=,0.69,uM,690.0
CHEMBL231160,IC50,=,15.4,uM,15400.0
CHEMBL3087676,IC50,=,0.6,uM,600.0
CHEMBL3586574,IC50,=,1.0,uM,1000.0
CHEMBL3586576,IC50,=,0.79,uM,790.0
CHEMBL3586577,IC50,=,0.3,uM,300.0
CHEMBL3586582,IC50,=,0.34,uM,340.0
CHEMBL3586583,IC50,=,0.44,uM,440.0
CHEMBL3586592,IC50,=,0.95,uM,950.0
CHEMBL3586593,IC50,=,0.5,uM,500.0
CHEMBL3586594,IC50,=,0.91,uM,910.0
CHEMBL3586595,IC50,=,0.45,uM,450.0
CHEMBL3586600,IC50,=,1.0,uM,1000.0
CHEMBL3586602,IC50,=,6.0,uM,6000.0
CHEMBL3586604,IC50,=,8.5,uM,8500.0
CHEMBL3586605,IC50,=,3.9,uM,3900.0
CHEMBL3586608,IC50,=,0.12,uM,120.0
CHEMBL3586610,IC50,=,0.33,uM,330.0
CHEMBL3586614,IC50,=,1.5,uM,1500.0
CHEMBL502,IC50,=,0.015,uM,15.0
CHEMBL3586196,IC50,>,30.0,uM,30000.0
CHEMBL3586197,IC50,=,10.67,uM,10670.0
CHEMBL3586198,IC50,=,9.98,uM,9980.0
CHEMBL3586199,IC50,=,0.91,uM,910.0
CHEMBL3586200,IC50,=,1.69,uM,1690.0
CHEMBL3586201,IC50,>,30.0,uM,30000.0
CHEMBL3586202,IC50,>,30.0,uM,30000.0
CHEMBL3586203,IC50,>,30.0,uM,30000.0
CHEMBL506258,IC50,>,30.0,uM,30000.0
CHEMBL3586204,IC50,>,30.0,uM,30000.0
CHEMBL3586205,IC50,>,30.0,uM,30000.0
CHEMBL3586206,IC50,>,30.0,uM,30000.0
CHEMBL3586207,IC50,=,0.22,uM,220.0
CHEMBL295124,IC50,=,0.1,uM,100.0
CHEMBL3585777,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585776,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585775,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585778,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585779,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585780,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585781,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585782,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585783,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3585784,IC50,=,26.85,pM,0.026850000000000002
CHEMBL3597939,IC50,=,2.36,mM,2360000.0
CHEMBL3597941,IC50,=,0.99,mM,990000.0
CHEMBL3597942,IC50,=,0.97,mM,970000.0
CHEMBL3597944,IC50,=,1.66,mM,1660000.0
CHEMBL3597946,IC50,=,2.27,mM,2270000.0
CHEMBL3597948,IC50,=,2.49,mM,2490000.0
CHEMBL95,IC50,=,0.3,uM,300.0
CHEMBL3597556,IC50,=,7.83,uM,7830.0
CHEMBL599644,IC50,=,0.052,uM,52.0
CHEMBL3597548,IC50,=,62.0,uM,62000.0
CHEMBL603256,IC50,=,0.2,uM,200.0
CHEMBL659,IC50,=,0.09,mM,90000.0
CHEMBL3597068,IC50,=,3.27,mM,3270000.0
CHEMBL3597067,IC50,=,0.51,mM,510000.0
CHEMBL3597065,IC50,=,0.38,mM,380000.0
CHEMBL3597064,IC50,=,2.16,mM,2160000.0
CHEMBL3597063,IC50,=,0.88,mM,880000.0
CHEMBL3597062,IC50,=,5.39,mM,5390000.0
CHEMBL3597061,IC50,=,0.88,mM,880000.0
CHEMBL3597060,IC50,=,2.79,mM,2790000.0
CHEMBL3597059,IC50,=,0.71,mM,710000.0
CHEMBL3597058,IC50,=,3.2,mM,3200000.0
CHEMBL3597057,IC50,=,0.39,mM,390000.0
CHEMBL3597056,IC50,=,0.55,mM,550000.0
CHEMBL3597055,IC50,=,15.12,mM,15120000.0
CHEMBL3597054,IC50,=,5.18,mM,5180000.0
CHEMBL3597010,IC50,=,4.6,mM,4600000.0
CHEMBL3597009,IC50,=,2.25,mM,2250000.0
CHEMBL3597008,IC50,=,4.98,mM,4980000.0
CHEMBL3597007,IC50,=,5.84,mM,5840000.0
CHEMBL3597006,IC50,=,2.15,mM,2150000.0
CHEMBL3597005,IC50,=,2.48,mM,2480000.0
CHEMBL3597004,IC50,=,6.78,mM,6780000.0
CHEMBL3597003,IC50,=,5.58,mM,5580000.0
CHEMBL3597002,IC50,=,5.73,mM,5730000.0
CHEMBL3597001,IC50,=,6.52,mM,6520000.0
CHEMBL3597000,IC50,=,2.95,mM,2950000.0
CHEMBL3600551,IC50,=,1.92,nM,1.92
CHEMBL3600552,IC50,=,3.46,nM,3.46
CHEMBL3600553,IC50,=,6.46,nM,6.46
CHEMBL3600554,IC50,=,10.1,nM,10.1
CHEMBL3600555,IC50,=,1.48,nM,1.48
CHEMBL3600556,IC50,=,3.66,nM,3.66
CHEMBL94,IC50,=,0.04,uM,40.0
CHEMBL3605437,IC50,=,251.67,uM,251670.0
CHEMBL3605436,IC50,<,500.0,uM,500000.0
CHEMBL3605434,IC50,=,123.77,uM,123770.0
CHEMBL3605433,IC50,=,161.34,uM,161340.0
CHEMBL3605432,IC50,>,500.0,uM,500000.0
CHEMBL3605431,IC50,>,500.0,uM,500000.0
CHEMBL3605430,IC50,=,310.31,uM,310310.0
