molecule_chembl_id,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4074586,C[C@@H]1CN(c2cccc(C#N)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,387.18075829200006,8,0,1.8240799999999995,active
CHEMBL4093559,C[C@@H]1CN(c2ccc(C#N)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,387.18075829200006,8,0,1.82408,active
CHEMBL4065956,C[C@@H]1CN(c2ccncc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,363.180758292,8,0,1.3473999999999997,active
CHEMBL4067170,C[C@@H]1CN(c2cccnc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,363.180758292,8,0,1.3473999999999997,active
CHEMBL4093930,C[C@@H]1CN(c2ccccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,363.180758292,8,0,1.3473999999999997,active
CHEMBL4067737,C[C@@H]1CN(c2ncccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,364.17600726,9,0,0.7423999999999997,active
CHEMBL4095163,C[C@@H]1CN(c2cncnc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,364.17600726,9,0,0.7423999999999997,active
CHEMBL4103742,Cl.Cn1c(N2CCNC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,383.151288004,6,1,2.415000000000001,active
CHEMBL4085821,COc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,413.161852688,7,1,2.4236,active
CHEMBL4065624,COc1ccccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,414.15710165600007,8,1,1.8185999999999996,active
CHEMBL4075525,CCOc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,427.177502752,7,1,2.8137000000000003,active
CHEMBL4088266,CCOc1ccccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,428.17275172000006,8,1,2.2087,active
CHEMBL4066990,Cl.Cn1c(N2CCNC(c3ccccc3F)C2)nc(-c2ccncc2)cc1=O,401.141866192,6,1,2.554100000000001,active
CHEMBL4080416,Cl.Cn1c(N2CCNC(c3ccccc3F)C2)nc(-c2ccncn2)cc1=O,402.13711516,7,1,1.9490999999999998,active
CHEMBL4104642,Cn1c(N2CCNC(c3ccccc3Cl)C2)nc(-c2ccncc2)cc1=O,381.13563794,6,1,2.646600000000001,active
CHEMBL4073837,Cn1c(N2CCNC(c3ccccc3Cl)C2)nc(-c2ccncn2)cc1=O,382.13088690800004,7,1,2.0416,active
CHEMBL4095172,Cn1c(N2CCNC(c3ccccc3Br)C2)nc(-c2ccncc2)cc1=O,425.08512236,6,1,2.755700000000001,active
CHEMBL4076883,Cl.Cn1c(N2CCN[C@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,418.10756462,7,1,2.4634,active
CHEMBL4105346,Cl.Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,418.10756462,7,1,2.4634,active
CHEMBL4076001,Cl.Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncc2)cc1=O,417.112315652,6,1,3.0684000000000013,active
CHEMBL4070626,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1C(C)=O,438.18156681600004,8,0,1.7947999999999995,inactive
CHEMBL4077350,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1C(C)=O,437.186317848,7,0,2.3998,inactive
CHEMBL4070575,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1Cc1ccccc1.Cl,521.199381068,7,0,4.475300000000004,inactive
CHEMBL4076461,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1C.Cl,446.16332990800004,8,0,2.2998999999999996,active
CHEMBL4076186,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,432.14767984400004,8,1,1.9576999999999996,active
CHEMBL4087402,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,431.15243087600004,7,1,2.5627,active
CHEMBL4089702,Cn1c(N2CCNC(c3ccccc3Br)C2)nc(-c2ccncn2)cc1=O,426.08037132800007,7,1,2.1506999999999996,active
CHEMBL4072455,Cn1c(N2CCNC(c3ccc(Cl)c(Cl)c3)C2)nc(-c2ccncn2)cc1=O,416.091914556,7,1,2.6950000000000003,active
CHEMBL4100923,Cn1c(N2CCNC(c3ccc(Cl)c(Cl)c3)C2)nc(-c2ccncc2)cc1=O,415.096665588,6,1,3.3000000000000016,active
CHEMBL4082944,COc1ccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCN2)cc1OC,408.190988628,9,1,1.4053999999999998,active
CHEMBL4062791,COc1ccc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCN2)cc1OC,407.19573966,8,1,2.0103999999999997,active
CHEMBL4061578,COc1cccc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCN2)c1.Cl,413.161852688,7,1,2.4236,active
CHEMBL4097431,COc1cccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCN2)c1.Cl,414.15710165600007,8,1,1.8185999999999996,active
CHEMBL4070244,Cl.Cn1c(N2CCNC(c3cccc(F)c3)C2)nc(-c2ccncc2)cc1=O,401.141866192,6,1,2.554100000000001,active
CHEMBL4064936,Cl.Cn1c(N2CCNC(c3cccc(F)c3)C2)nc(-c2ccncn2)cc1=O,402.13711516,7,1,1.9491,active
CHEMBL4080891,Cn1c(N2CCNC(c3cccc(Cl)c3)C2)nc(-c2ccncc2)cc1=O,381.13563794,6,1,2.646600000000001,active
CHEMBL4067532,Cn1c(N2CCNC(c3cccc(Cl)c3)C2)nc(-c2ccncn2)cc1=O,382.13088690800004,7,1,2.0416,active
CHEMBL4088777,Cl.Cn1c(N2CCNC(c3cccc(Br)c3)C2)nc(-c2ccncn2)cc1=O,462.05704904000004,7,1,2.5725,active
CHEMBL4078436,COc1ccc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCN2)cc1.Cl,413.161852688,7,1,2.4236,active
CHEMBL4096472,COc1ccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCN2)cc1.Cl,414.15710165600007,8,1,1.8185999999999996,active
CHEMBL4069785,Cn1c(N2CCNC(c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,365.16518848,6,1,2.1323,active
CHEMBL4096984,Cn1c(N2CCNC(c3ccc(F)cc3)C2)nc(-c2ccncn2)cc1=O,366.16043744800004,7,1,1.5272999999999999,active
CHEMBL4080483,Cn1c(N2CCNC(c3ccc(Cl)cc3)C2)nc(-c2ccncc2)cc1=O,381.13563794,6,1,2.646600000000001,active
CHEMBL4104714,Cn1c(N2CCNC(c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,382.13088690800004,7,1,2.0416,active
CHEMBL4099428,Cl.Cn1c(N2CCNC(c3ccc(Br)cc3)C2)nc(-c2ccncc2)cc1=O,461.06180007200004,6,1,3.177500000000001,active
CHEMBL4081408,Cl.Cn1c(N2CCNC(c3ccc(Br)cc3)C2)nc(-c2ccncn2)cc1=O,462.05704904000004,7,1,2.5725,active
CHEMBL4075400,Cl.Cn1c(N2CCNC(c3ccc(C#N)cc3)C2)nc(-c2ccncc2)cc1=O,408.14653697200004,7,1,2.2866800000000005,active
CHEMBL4089283,Cl.Cn1c(N2CCNC(c3ccc(C#N)cc3)C2)nc(-c2ccncn2)cc1=O,409.14178594000003,8,1,1.6816799999999998,active
CHEMBL4098458,COc1cc(F)cc(F)c1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,449.143009064,7,1,2.701800000000001,active
CHEMBL4071429,COc1cc(F)cc(F)c1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,450.13825803200007,8,1,2.0967999999999996,active
CHEMBL4090743,Cc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,415.15751625600006,6,1,2.8625200000000004,active
CHEMBL4166095,O=C(/C=C/c1ccc(O)c(O)c1)c1cccnc1,241.073893212,4,2,2.3888999999999996,inactive
CHEMBL4165510,O=CN1Cc2cc(F)cc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)CC1N1CCCCC1,512.19721688,7,1,2.7793,active
CHEMBL4169204,CN(C)C1Cn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)CN1C=O,454.17533856399996,7,1,1.7158999999999998,active
CHEMBL4162850,O=CN1Cc2cccc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)CC1N1CCOCC1,496.185903248,8,1,1.4864999999999993,active
CHEMBL4161007,Cc1ccc2ncc(C3=C(c4cn5c6c(cccc46)CN(C=O)C(N4CCCCC4)C5)C(=O)NC3=O)n2c1,508.222288756,7,1,2.94862,active
CHEMBL4172295,O=CN1Cc2cccc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)CC1N1CCCCC1,494.206638692,7,1,2.6402,active
CHEMBL4164416,CC(C)OC1Cn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)CN1C=O,469.175004216,7,1,2.579300000000001,active
CHEMBL284861,Cn1sc(=O)n(Cc2ccccc2)c1=O,222.04629856,5,0,0.6567999999999999,inactive
CHEMBL4169102,COc1ccc2nc(Cl)c(/C=C3\SC(=O)NC3=O)cc2c1,320.00224082799997,5,1,3.220700000000001,inactive
CHEMBL4173598,O=C1NC(=O)/C(=C/c2cc3ccccc3nc2Cl)S1,289.991676144,4,1,3.2121000000000013,inactive
CHEMBL4170146,O=C1NC(=O)/C(=C/c2ccc3c(c2)OCCO3)S1,263.02522876800003,5,1,1.7816999999999998,inactive
CHEMBL4177365,O=C1NC(=O)/C(=C/c2c(-c3ccccc3)[nH]c3ccccc23)S1,320.061948624,3,2,4.158800000000002,inactive
CHEMBL4160653,COc1ccc2c(c1)c(/C=C1\SC(=O)NC1=O)cn2C,288.056863244,5,1,2.5108000000000006,inactive
CHEMBL1910509,O=C1NC(=O)/C(=C/c2c[nH]c3ccccc23)S1,244.030648496,3,2,2.4918000000000005,inactive
CHEMBL4166399,O=C1NC(=O)/C(=C/c2cc3ccccc3s2)S1,260.991820464,4,1,3.225200000000001,inactive
CHEMBL1957780,O=C1NC(=O)/C(=C/c2cccs2)S1,210.9761704,4,1,2.072,inactive
CHEMBL3911800,O=C1NC(=O)/C(=C/c2ccncc2)S1,206.014998432,4,1,1.4055,inactive
CHEMBL2016642,O=C1NC(=O)/C(=C/c2cccnc2)S1,206.014998432,4,1,1.4055,inactive
CHEMBL4164291,CN(C)c1cccc(/C=C2\SC(=O)NC2=O)c1,248.061948624,4,1,2.0765000000000002,inactive
CHEMBL4174941,CN(C)c1ccccc1/C=C1\SC(=O)NC1=O,248.061948624,4,1,2.0765,inactive
CHEMBL4174355,O=C1NC(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)S1,265.999742292,6,2,1.6242999999999999,inactive
CHEMBL232380,COc1cc(/C=C2\SC(=O)NC2=O)ccc1O,251.025228768,5,2,1.7247,inactive
CHEMBL4175809,COc1ccc(/C=C2\SC(=O)NC2=O)c(O)c1,251.025228768,5,2,1.7247,inactive
CHEMBL87706,O=C1NC(=O)/C(=C/c2ccc(O)cc2)S1,221.014664084,4,2,1.7160999999999997,inactive
CHEMBL4213175,COc1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,312.12224037199996,5,2,2.086,active
CHEMBL1230134,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,324.06809662399996,6,1,3.746690000000002,active
CHEMBL4207719,O=C1NC(=O)N(c2ccccc2)/C1=C/Nc1ccc([N+](=O)[O-])cc1,324.08585486399994,5,2,2.6045000000000007,inactive
CHEMBL4209448,O=C1NC(=S)S/C1=C\c1ccccc1OCOc1ccccc1/C=C1/SC(=S)NC1=O,485.98364092800006,8,2,4.079500000000002,inactive
CHEMBL4204627,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccc([N+](=O)[O-])cc2)c1,402.034413548,7,1,3.541400000000002,inactive
CHEMBL4210171,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccc(Br)cc2)c1,434.95984740800003,5,1,4.395700000000002,inactive
CHEMBL4206546,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccccc2)c1,357.04933534,5,1,3.633200000000002,inactive
CHEMBL4212986,O=C1NC(=S)S/C1=C\c1cc(/N=N/c2ccccc2)ccc1O,341.029268592,6,2,4.296400000000003,inactive
CHEMBL4214215,O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C1\C(=O)Nc2cc(Br)ccc21,401.99636693200006,5,2,2.3724000000000007,inactive
CHEMBL4214903,Cc1cc2c(cc1Br)NC(=O)/C2=N\NC(N)=S,311.968044008,3,3,1.2469199999999998,inactive
CHEMBL4205137,Cc1cc(Br)cc2c1NC(=O)/C2=N\NC(N)=S,311.968044008,3,3,1.2469199999999994,inactive
CHEMBL4203444,O=C1N/C(=N\c2ccc(O)cc2)S/C1=C1\C(=O)Nc2ccc(Br)cc21,414.96262428000006,5,3,3.3686000000000007,inactive
CHEMBL394683,O=C1Nc2ccccc2/C1=N/NC(=O)c1ccccc1O,281.080041212,4,3,1.4783999999999997,inactive
CHEMBL4210679,O=C1N=C(Nc2ccccc2Cl)S/C1=C/c1ccc(Cl)cc1,347.9890893,3,1,5.075800000000003,inactive
CHEMBL1518160,O=C(O)CCC(=O)N1N=C(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)CC1c1ccco1,489.10914841999994,6,2,5.396300000000004,inactive
CHEMBL4207133,CSc1cc(-c2ccccc2)nc2[nH]nc(N)c12,256.078267384,4,2,2.9290000000000003,inactive
CHEMBL4204026,O=C(COc1ccccc1)Nc1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1,388.105921612,5,2,3.380000000000001,inactive
CHEMBL2029696,O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2F)c1,406.11289881199997,3,1,4.005200000000003,inactive
CHEMBL198058,O=C(Nc1ccccc1)Nc1[nH]nc2nnc(-c3ccccc3)c(-c3ccccc3)c12,406.15420919599995,4,3,5.330900000000003,inactive
CHEMBL4210913,O=C1N/C(=N\c2ccccc2Cl)S/C1=C/C=C/c1ccccc1,340.043711716,3,1,4.787800000000003,inactive
CHEMBL4212059,Nc1n[nH]c(Nc2ccccc2)c1-c1nc2ccccc2s1,307.089166416,5,3,4.012200000000001,inactive
CHEMBL4208450,O=C(O)c1ccc(NC2=C/C(=N/S(=O)(=O)c3ccc4ccccc4c3)c3ccccc3C2=O)cc1,482.09364267599994,5,2,4.908300000000003,inactive
CHEMBL4204286,O=C1NC(=O)N(c2ccccc2)/C1=C/Nc1ccc(C(=O)O)cc1,323.090605896,4,3,2.3945,inactive
CHEMBL4213020,Cc1cccc(OCCOc2cccc(/C=C3\SC(=S)NC3=O)c2)c1,371.064985404,5,1,3.941620000000002,inactive
CHEMBL4204814,Cc1ccc2c(c1Br)/C(=N/NC(N)=S)C(=O)N2,311.968044008,3,3,1.24692,inactive
CHEMBL4216485,O=C1Nc2ccccc2/C1=C1/S/C(=N/N=C2/C(=O)Nc3ccccc32)N(c2ccc(O)cc2)C1=O,481.08447496,7,3,3.5478000000000014,inactive
CHEMBL4214720,O=C1c2cccn2-c2ccccc2SC1c1cccc2ccccc12,341.08743510000005,3,0,5.660200000000004,inactive
CHEMBL4204473,Cc1ccc(CN2C(=O)C(c3cccc4ccccc34)Oc3ccccc32)cc1,379.157228912,2,0,5.815120000000005,inactive
CHEMBL4216137,O=C1C(c2cccc3ccccc23)Oc2ccccc2N1Cc1ccc(F)cc1,383.132157036,2,0,5.645800000000005,inactive
CHEMBL4213199,COc1ccc(CN2C(=O)C(c3cccc4ccccc34)Oc3ccccc32)cc1,395.152143532,3,0,5.515300000000004,inactive
CHEMBL4208269,O=C1C(c2ccc3ccccc3c2)Oc2ccccc2N1Cc1ccc(F)cc1,383.132157036,2,0,5.645800000000004,inactive
CHEMBL4203924,O=S(=O)(c1ccccc1)N1CC(c2cccc3ccccc23)Oc2ccccc21,401.108564468,3,0,5.168800000000004,inactive
CHEMBL4205360,O=C1C(c2cccc3ccccc23)Oc2cc(F)ccc2N1Cc1ccc(F)cc1,401.12273522400005,2,0,5.784900000000005,inactive
CHEMBL4217077,O=C1C(c2cccc3ccccc23)Oc2cc(N3CCOCC3)ccc2N1Cc1ccc(F)cc1,468.18492088000005,4,0,5.4824000000000055,inactive
CHEMBL4204838,O=C1C(c2cccc3ccccc23)Oc2cc3c(cc2N1Cc1ccc(F)cc1)OCO3,427.121986276,4,0,5.374500000000004,inactive
CHEMBL4217051,CCN1C(=O)C(c2cccc3ccccc23)Oc2cc3c(cc21)OCO3,347.115758024,4,0,4.055100000000004,inactive
CHEMBL4208658,O=C1C(c2ccc3ccccc3c2)Oc2cc3c(cc2N1Cc1ccccc1)OCO3,409.131408088,4,0,5.235400000000005,inactive
CHEMBL4213595,O=C1Nc2cc3c(c(Cc4ccccc4)c2OC1c1ccccc1)OCO3,359.115758024,4,1,4.078300000000004,inactive
CHEMBL4215567,CC(=O)Oc1[nH]c2ccccc2c1-c1ccc(C)cc1,265.11027872,2,1,4.068620000000003,inactive
CHEMBL4203890,CC(=O)Oc1[nH]c2ccccc2c1-c1cccc2ccccc12,301.11027872000005,2,1,4.913400000000003,inactive
CHEMBL4288015,Cc1ccc2c(c1)CC[C@H]1[C@@](C)(CO)CCC[C@]21C,258.198365452,1,1,3.997620000000003,inactive
CHEMBL4802108,CCCn1cnc(C2C=C(C3=C(c4noc5ccccc45)C(=O)NC3=O)c3ccccc32)c1,436.15354049999996,6,1,4.073400000000002,active
CHEMBL4286639,CCOC(=O)c1cccc(NC(=O)Nc2nc3c(s2)CC(N2C(=O)c4ccccc4C2=O)CC3)c1,490.131090804,7,2,4.117300000000002,inactive
CHEMBL4277917,CCOC(O)(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,508.141655488,9,4,3.158900000000002,inactive
CHEMBL4288568,CCOC(O)(Nc1ccc(C(=O)O)cc1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,508.141655488,9,4,3.158900000000002,inactive
CHEMBL4283652,CCCN(C(=O)Nc1cccc(C(=O)O)c1)C1CCc2nc(NC(=O)Nc3cccc(C(=O)O)c3)sc2C1,537.1682045839999,6,5,4.984900000000003,inactive
CHEMBL4291453,CCOC(=O)c1cccc(NC(=O)Nc2nc3c(s2)CC(NC(=O)Nc2cccc(C(=O)OCC)c2)CC3)c1,551.183854648,8,4,4.819500000000003,inactive
CHEMBL4279366,O=C(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(NC(=O)Nc1cccc(C(=O)O)c1)CC2,495.121254392,6,6,3.8625000000000016,inactive
CHEMBL4279439,CCCN(C(=O)Nc1cccc(C(=O)O)c1)C1CCc2nc(NCc3ccc(C(=O)O)cc3)sc2C1,508.17804099599994,6,4,4.953000000000004,inactive
CHEMBL4279152,CCN(CC)C(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,489.17222734399996,5,0,5.8471000000000055,inactive
CHEMBL4287074,CC(C)(C)NC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,489.17222734399996,5,1,5.893400000000006,inactive
CHEMBL4282621,CCCCNC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,489.17222734399996,5,1,5.895000000000006,inactive
CHEMBL4290490,COC(=O)c1ccccc1C1CC(=O)N(Cc2ccccc2[N+](=O)[O-])c2ccccc2S1,448.10929274,6,0,5.1517000000000035,inactive
CHEMBL4285999,COC(=O)c1cccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)c1,448.10929274,6,0,5.1517000000000035,inactive
CHEMBL4293899,COC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,448.10929274,6,0,5.151700000000004,inactive
CHEMBL4289419,N#Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,415.09906240400005,5,0,5.236780000000003,inactive
CHEMBL4278749,Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,404.11946350000005,4,0,5.6735200000000034,inactive
CHEMBL4277269,O=C1CC(c2ccc(-c3ccccc3)cc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],466.135113564,4,0,7.032100000000005,inactive
CHEMBL2334797,O=C1CC(c2ccc(Cl)cc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],424.064841084,4,0,6.018500000000005,inactive
CHEMBL4277682,O=C1CC(c2ccc(C(=O)NCc3cccc(Cl)c3)cc2)Sc2ccccc2N1,422.08557652800005,3,2,5.445600000000003,inactive
CHEMBL4561980,Cc1nc(-c2ccccc2O)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,334.142975816,4,3,3.5012200000000018,active
CHEMBL4453072,Cc1nc(-c2ccc(O)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,334.142975816,4,3,3.501220000000001,inactive
CHEMBL4584996,Cc1nc(C2CC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,282.148061196,3,2,3.0060200000000004,inactive
CHEMBL4444424,Cc1nc(C2CCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,296.16371126,3,2,3.3961200000000007,inactive
CHEMBL4575638,Cc1nc(C2CCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,310.179361324,3,2,3.786220000000001,inactive
CHEMBL4475448,Cc1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,324.195011388,3,2,4.176320000000002,inactive
CHEMBL4518273,Cc1nc(-c2ccc3c(c2)OCO3)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,362.13789043599996,5,2,3.5243200000000012,inactive
CHEMBL4575716,Cc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)CCn3cncn3)c2)[nH]1,373.1651082280001,6,2,3.0674200000000003,inactive
CHEMBL4517450,Cc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)CCn3cnnn3)c2)[nH]1,374.1603571960001,7,2,2.46242,inactive
CHEMBL4446123,CCOC(=O)c1ncc(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,300.122240372,5,2,1.9969,inactive
CHEMBL4518634,CCOC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,394.14411868800005,5,2,3.8030000000000017,inactive
CHEMBL4445449,Cc1nc(C(N)=O)[nH]c1-c1ccnc(NC(=O)C2CC2)c1,285.12257472000005,4,3,1.2275199999999995,active
CHEMBL4483032,NC(=O)c1nc(C2CC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,311.13822478400004,4,3,1.7965,active
CHEMBL4526183,NC(=O)c1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,353.18517497600004,4,3,2.966800000000001,active
CHEMBL4475312,NC(=O)c1nc(-c2ccccc2O)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,363.133139404,5,4,2.2916999999999996,active
CHEMBL4529679,NC(=O)c1nc(-c2cccc(OC(F)(F)F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,431.12052403200005,5,3,3.484700000000001,inactive
CHEMBL4439815,NC(=O)c1ncc(-c2cc(NC(=O)C3CC3)ncc2Br)[nH]1,349.017436724,4,3,1.6815999999999995,inactive
CHEMBL3648680,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1,465.15586398400006,8,3,2.921900000000001,inactive
CHEMBL4545000,c1ccc(-c2noc(CSc3nnc(-c4ccncc4)o3)n2)cc1,337.063345592,8,0,3.4739000000000013,inactive
CHEMBL4438334,CC[C@@]1(c2ccccc2)C2=C(CC(C)(C)CC2=O)Nc2n[nH]cc21,321.18411235600007,3,2,4.174500000000003,inactive
CHEMBL4592453,N=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,337.9683538559999,4,2,4.392070000000001,inactive
CHEMBL3437678,CN1C(=N)NC(=O)/C1=C\c1ccc(-c2ccc(F)cc2)o1,285.09135484399997,3,2,2.4229700000000003,inactive
CHEMBL4467604,Cc1ccc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)c(Br)c1,361.9724606920001,3,2,3.3627200000000013,inactive
CHEMBL4537545,N=C1NC(=O)/C(=C\c2ccc(-c3ccccc3Cl)o2)S1,304.007326208,4,2,3.738670000000001,inactive
CHEMBL1878704,NC1=NC(=O)/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)S1,315.031376768,6,1,2.783800000000001,inactive
CHEMBL4558089,N=C1NC(=O)/C(=C\c2ccc(-c3cccc(Cl)c3)o2)S1,304.007326208,4,2,3.738670000000001,inactive
CHEMBL4572532,N=C1NC(=O)/C(=C\c2ccc(-c3cccc(C(=O)O)c3)o2)S1,314.0361278,5,3,2.7834700000000003,inactive
CHEMBL4442366,CC(=O)/N=C1/NC(=O)/C(=C\c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,356.046692484,5,2,2.7512000000000008,inactive
CHEMBL4444620,N=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)cc3Cl)o2)S1,337.9683538559999,4,2,4.392070000000001,inactive
CHEMBL4561377,Cc1ccc(-c2ccc(/C=C3/SC(=N)NC3=O)o2)c([N+](=O)[O-])c1,329.04702683200003,6,2,3.301890000000002,inactive
CHEMBL4459001,N=C1NC(=O)/C(=C\c2ccc(-c3cc([N+](=O)[O-])ccc3Cl)o2)S1,348.992404416,6,2,3.6468700000000007,inactive
CHEMBL4519366,Cc1ccc(-c2ccc(/C=C3/SC(=N)NC3=O)o2)cc1Cl,318.02297627200005,4,2,4.047090000000002,inactive
CHEMBL4536515,Cc1c(-c2ccc(/C=C3/SC(=N)NC3=O)o2)ccc([N+](=O)[O-])c1C,343.062676896,6,2,3.610310000000002,inactive
CHEMBL4456469,O=C1NC(=S)N/C1=C/c1ccc(-c2ccccc2Cl)o1,304.007326208,3,2,2.9452000000000016,inactive
CHEMBL4526685,O=C1NC(=S)N/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,314.0361277999999,4,3,1.99,inactive
CHEMBL4452978,O=C1NC(=S)N/C1=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,314.0361278,4,3,1.99,inactive
CHEMBL4566633,O=C1NC(=S)N/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,315.031376768,5,2,2.2,inactive
CHEMBL4519757,Cc1ccc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)cc1Cl,318.02297627200005,3,2,3.2536200000000015,inactive
CHEMBL4436862,O=C1NC(=S)N/C1=C/c1ccc(-c2ccc(Cl)c(Cl)c2)o1,337.96835385599996,3,2,3.598600000000001,inactive
CHEMBL4452888,CCCOC(=O)c1cc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)ccc1Cl,390.04410564,5,2,3.5120000000000022,inactive
